input,label
xây_dựng tiêu_chí điển_hình tiên_tiến trong phong_trào thi_đua xây_dựng nông_thôn mới nông_thôn kiểu_mẫu giai_đoạn,2733522
kiểm_tra việc thực_hiện quy_tắc ứng_xử và các hoạt_động công_vụ trên địa_bàn quận năm,2733570
kế_hoạch chỉnh_lý hồ_sơ tài_liệu tại các cơ_quan đơn_vị thuộc ủy_ban nhân_dân huyện giai_đoạn và theo nhu_cầu chỉnh_lý của cơ_quan đơn_vị giai_đoạn,2733534
về việc bổ_nhiệm và xếp lương ngạch chuyên_viên đối_với ông nguyễn_xuân_trung,2733546
đăng_ký đề_xuất giải_pháp phát_triển thanh_toán không dùng tiền_mặt bệnh_viện trên địa_bàn tp hcm,2733546
xin rút tên tập_thể đề_nghị khen_thưởng cấp nhà_nước năm,2733522
cung_cấp số_liệu về nguồn nhân_lực phục_vụ biên_soạn sách công_tác phòng chống dịch covid trên địa_bàn thành_phố hồ_chí_minh giai_đoạn,2733546
về triển_khai thực_hiện nghị_quyết số nq hđnd của hội_đồng nhân_dân thành_phố về mức thu phí thẩm_định hồ_sơ_cấp giấy chứng_nhận quyền sử_dụng đất trên địa_bàn thành_phố hồ_chí_minh,2733540
về đăng_ký tham_gia lớp bồi_dưỡng kỹ_năng quản_lý nhà_nước về du_lịch,2733546
góp_ý dự_thảo quyết_định ban_hành quy_chế phối_hợp giữa các sở ban ngành ủy_ban nhân_dân thành_phố thủ_đức ủy_ban nhân_dân quận huyện,2733552
về đăng_ký thực_hiện vượt_trội các nhiệm_vụ trọng_tâm công_tác cải_cách hành_chính năm,2733540
báo_cáo số_liệu theo nghị_định số nđ cp nghị_định số nđ cp và biên_chế xã_hội_hóa,2733546
về thành_lập ban chỉ_đạo và tổ giúp_việc chương_trình chuyển_đổi số tại sở giao_thông vận_tải,2733552
triển_khai thực_hiện chủ_đề năm nâng cao hiệu_quả hoạt_động công_vụ đẩy_mạnh cải_cách hành_chính và cải_thiện môi_trường đầu_tư thúc_đẩy phát_triển kinh_tế đảm_bảo_an_sinh xã_hội tại thanh_tra thành_phố năm,2733546
sắp_xếp đơn_vị sự_nghiệp công_lập năm theo nghị_quyết số nq tw của ban_chấp_hành trung_ương,2733552
tổng_hợp kết_quả giải_quyết chế_độ nghỉ hưu đúng tuổi thôi_việc theo nghị_định số nđ cp ngày và số biên_chế chuyến sang xã_hội_hóa,2733546
về việc đề_xuất xây_dựng quyết_định sửa_đổi khoản khoản điều quy_định chức_năng nhiệm_vụ quyền_hạn và cơ_cấu tổ_chức của sở khoa_học và công_nghệ thành_phố hồ_chí_minh ban_hành kèm theo quyết_định số qđ ubnd ngày tháng năm của ủy_ban nhân_dân thành_phố hồ_chí_minh,2733552
góp_ý chỉ_thị về việc thực_hiện hiệu_quả công_tác cchc trên địa_bàn thành_phố hồ_chí_minh giai_đoạn,2733540
công_tác đấu_tranh chống buôn_lậu gian_lận thương_mại và hàng giả năm,2733570
kế_hoạch tổ_chức thực_hiện chủ_đề năm nâng cao hiệu_quả hoạt_động công_vụ đẩy_mạnh cải_cách hành_chính và cải_thiện môi_trường đầu_tư thúc_đẩy phát_triển kinh_tế đảm_bảo_an_sinh xã_hội,2733546
bổ_sung nhân_sự tham_gia lớp chuyên_viên do sở nội_vụ tổ_chức,2733546
về thay_đổi nhân_sự kiêm_nhiệm chức_vụ phó_giám_đốc bệnh_viện dã_chiến thu_dung điều_trị covid số số số số trực_thuộc sở y_tế,2733552
về việc phê_duyệt điều_lệ hội tư_vấn và đại_lý thuế thành_phố hồ_chí_minh,2733552
góp_ý kế_hoạch tổ_chức hội_nghị tổng_kết công_tác cải_cách hành_chính năm và triển_khai công_tác cải_cách hành_chính năm,2733540
về việc cho viên_chức thôi_việc bà nguyễn_thị_huyền tt trợ_giúp pháp_lý nhà_nước thành_phố,2733546
báo_cáo kết_quả triển_khai thực_hiện kế_hoạch số kh ubnd ngày tháng năm của ủy_ban nhân_dân thành_phố,2733546
báo_cáo phòng chống dịch ngày,2733570
về việc tặng bằng khen đối_với các tập_thể cá_nhân thuộc quận đã có thành_tích hoàn_thành xuất_sắc nhiệm_vụ năm liên_tục,2733522
về việc ủy quyền cho ban quản_lý an_toàn thực_phẩm thành_phố ủy_ban nhân_dân quận huyện thành_phố thủ_đức thực_hiện cấp giấy chứng_nhận cơ_sở đủ điều_kiện an_toàn thực_phẩm,2733552
dự_thảo quyết_định của ubndtp về tổ_chức lại trung_tâm y_tế quận huyện thành_phố thủ_đức trực_thuộc sở y_tế thành trung_tâm y_tế quận huyện thành_phố thủ_đức trực_thuộc ubnd quận huyện tp thủ_đức,2733552
báo_cáo tình_hình thực_hiện quy_tắc ứng_xử các hoạt_động công_vụ và các biện_pháp phòng chống dịch covid tại lực_lượng tnxp thành_phố,2733570
về cử công_chức tham_dự lớp bồi_dưỡng nghiệp_vụ thanh_tra viên và thanh_tra viên chính năm,2733546
công_văn góp_ý dự_thảo quyết_định ủy quyền về thực_hiện một_số nhiệm_vụ quyền_hạn của ủy_ban nhân_dân thành_phố liên_quan đến doanh_nghiệp,2733552
báo_cáo công_tác đào_tạo bồi_dưỡng cán_bộ công_chức viên_chức năm,2733546
về báo_cáo danh_sách đảng_viên hoàn_thành nghĩa_vụ tại_ngũ trên địa_bàn thành_phố hồ_chí_minh,2733546
góp_ý dự_thảo đề_án thí_điểm thi_tuyển chức_danh lãnh_đạo quản_lý các cơ_quan đơn_vị trên địa_bàn thành_phố hồ_chí_minh,2733546
về góp_ý dự_thảo đánh_giá kết_quả hoạt_động của người quản_lý doanh_nghiệp theo nghị_định số nđ cp ngày của chính_phủ,2733552
thẩm_định báo_cáo tài_chính năm của tổng_công_ty cấp_nước sài_gòn_tnhh mtv,2733552
ban_hành quyết_định thành_lập ban biên_soạn tài_liệu giáo_dục địa_phương lớp cấp trung_học cơ_sở và lớp cấp trung_học phổ_thông tại thành_phố hồ_chí_minh nh,2733552
về kế_hoạch biên_chế năm,2733552
về góp_ý dự_thảo kế_hoạch phát_động phong_trào thi_đua đẩy_mạnh giải_ngân vốn đầu_tư công trên địa_bàn tp hcm giai_đoạn,2733522
cv báo_cáo số_liệu theo nghị_định số nđ cp nghị_định số nđ cp và biên_chế xã_hội hóa tháng,2733546
về việc bổ_sung dự_thảo nghị_quyết thay_thế nghị_quyết số qh14,2733552
về nâng bậc lương đối_với cán_bộ ông bùi_xuân_cường,2733546
xin chuyển_đổi lớp bồi_dưỡng chỉ_số hiệu_quả quản_trị và hành_chính công cấp tỉnh papi năm,2733546
về triển_khai thực_hiện phiếu chuyển số pc vptu ngày tháng năm của văn_phòng thành_ủy,2733552
về gia_hạn sử_dụng đất cho công_ty tnhh khoan_nghị tại xã tân_kiên huyện bình_chánh,2733552
quyết_định chuyển công_tác đối_với viên_chức nguyễn_thị_thanh_hương,2733546
về phân_công nhiệm_vụ lãnh_đạo ban quản_lý các khu chế_xuất và công_nghiệp thành_phố hồ_chí_minh,2733552
góp_ý dự_thảo nghị_định về khuyến_khích bảo_vệ cán_bộ năng_động sáng_tạo dám nghĩ dám làm dám đột_phá vì lợi_ích chung,2733546
tham_dự buổi họp với viện nghiên_cứu phát_triển thành_phố hồ_chí_minh về xây_dựng đề_án vị_trí việc_làm ủy_ban nhân_dân thành_phố thủ_đức,2733546
thực_hiện đề_án quản_lý công_chức theo hiệu_quả công_việc,2733546
kế_hoạch triển_khai thực_hiện chỉ thi số ct ubnd ngày của ubnd thành_phố về việc thực_hiện hiệu_quả công_tác cải_cách hành_chính trên địa_bàn thành_phố hồ_chí_minh giai_đoạn,2733540
về góp_ý đề_án cơ_cấu lại tổng_công_ty công_nghiệp sài_gòn tnhh thành_viên tphcm giai_đoạn,2733552
góp_ý dự_thảo quyết_định phê_duyệt kết_quả đánh_giá sự hài_lòng của người dân đối_với chất_lượng hoạt_động và cung_cấp một_số dịch_vụ công_ích năm và công_văn_chỉ_đạo của chủ_tịch ủy_ban nhân_dân thành_phố,2733540
đề_xuất phân_cấp phân_quyền trong quản_lý nhà_nước theo công_văn số snv tcbc tcpcp của sở nội_vụ,2733552
thành_lập hội_đồng định_giá tài_sản trong tố_tụng hình_sự theo yêu_cầu định_giá tài_sản số yc cskt đ9 ngày tháng năm của cơ_quan cảnh_sát điều_tra công_an thành_phố và tổ giúp_việc hội_đồng,2733552
về báo_cáo số_lượng cơ_cấu ngạch công_chức chức_danh nghề_nghiệp viên_chức,2733546
về yêu_cầu báo_cáo kết_quả_thực_hiện kết_luận thanh_tra,2733552
chuẩn_bị hội_nghị tổng_kết phong_trào thi_đua yêu nước quận năm và phát_động phong_trào thi_đua yêu nước năm,2733522
báo_cáo kết_quả_thực_hiện chủ_đề quý nâng cao hiệu_quả hoạt_động công_vụ đẩy_mạnh cải_cách hành_chính và cải_thiện môi_trường đầu_tư thúc_đẩy phát_triển kinh_tế đảm_bảo_an_sinh xã_hội,2733546
tổ_chức phát_động phong_trào thi_đua năm tại sở du_lịch,2733522
báo_cáo bổ_nhiệm bổ_nhiệm lại chức_danh lãnh_đạo quản_lý các cơ_quan chuyên_môn và đơn_vị sự_nghiệp thuộc ubnd huyện,2733546
tổ_chức hội_nghị nhà_chung_cư the_useful apartment tại số lạc_long_quân p9 quận tân_bình,2733552
tình_hình thực_hiện quy_tắc ứng_xử các hoạt_động công_vụ và các biện_pháp phòng chống dịch covid tại quận bình_thạnh trong tháng năm,2733570
về điều_chỉnh điều quyết_định số qđ ubnd ngày của ubnd thành_phố về giao quyền tự_chủ tự chịu trách_nhiệm về tài_chính giai_đoạn đối_với đơn_vị sự_nghiệp công_lập trường thpt năng_khiếu tdtt huyện bình_chánh,2733552
tờ_trình thực_hiện thủ_tục kéo_dài thời_gian giữ chức_vụ lãnh_đạo ban quản_lý an_toàn thực_phẩm,2733552
quyết_định về việc phê_duyệt kết_quả lựa_chọn đơn_vị phối_hợp tổ_chức lớp trung_cấp lý_luận chính_trị năm đợt lớp tc,2733546
góp_ý dự_thảo quyết_định ủy quyền về thực_hiện một_số nhiệm_vụ quyền_hạn của ubnd tp liên_quan đến doanh_nghiệp,2733552
đăng_ký nhu_cầu tuyển_dụng công_chức viên_chức bổ_sung,2733546
góp_ý dự_thảo kế_hoạch cải_thiện chỉ_số hiệu_quả quản_trị và hành_chính công cấp tỉnh trên địa_bàn thành_phố năm,2733540
về thống_kê số_lượng và danh_sách lãnh_đạo các phòng chuyên_môn và đơn_vị trực_thuộc sở lao_động thương_binh và xã_hội,2733552
đôn_đốc sở nội_vụ xem_xét giải_quyết đơn của ông phan_thanh_phát,2733570
kiện_toàn nhân_sự ban chỉ_đạo tổ chuyên_viên,2733552
giấy mời họp họp tổ giúp_việc tổ công_tác thẩm_định_đề_án cơ_cấu lại tổng_công_ty bến_thành,2733552
bổ_sung chỉ_tiêu thăng_hạng chức_danh nghề_nghiệp viên_chức năm,2733546
định_kỳ chuyển_đổi vị_trí công_tác đối_với công_chức viên_chức không giữ chức_vụ lãnh_đạo quản_lý huyện cần giờ năm,2733546
ý_kiến đối_với tờ_trình của thành_ủy thành_phố thủ_đức lần,2733546
về việc công_nhận thành_lập hội chữ_thập_đỏ quận và hội chữ_thập_đỏ phường theo nghị_định số nđ cp ngày của chính_phủ kèm bộ hồ_sơ giấy,2733552
khảo_sát đánh_giá nguồn nhân_lực triển_khai thực_hiện đề_án,2733546
báo_cáo về nâng ngạch công_chức thăng_hạng chức_danh nghề_nghiệp viên_chức,2733546
về nghỉ theo chính_sách tinh_giản biên_chế đối_với viên_chức,2733552
về báo_cáo số_liệu theo nghị_định số nđ cp nghị_định số nđ cp và biên_chế xã_hội_hóa tháng,2733546
đăng_ký tham_gia lớp bồi_dưỡng lãnh_đạo quản_lý cấp phòng năm,2733546
về miễn_nhiệm ngạch thanh_tra viên tạ_thị minh_thư,2733546
báo_cáo tình_hình thực_hiện quy_tắc ứng_xử các hoạt_động công_vụ và các biện_pháp phòng chống dịch covid tại quận bình_thạnh trong tháng,2733570
về triển_khai thực_hiện công_văn số cv vptu ngày của văn_phòng thành_ủy về hỗ_trợ kinh_phí cho ban liên_lạc cựu_tù chính_trị và tù_binh thành_phố dự lễ kỷ_niệm năm chiến_thắng trở về kết_hợp nghỉ_dưỡng tại phú_quốc,2733552
góp_ý dự_thảo quy_định đánh_giá kết_quả hoạt_động của người quản_lý doanh_nghiệp trưởng ban kiểm_soát kiểm_soát viên theo nghị_định số nđ cp ngày tháng năm của chính_phủ và mức chi thưởng theo nghị_định số nđ cp ngày tháng năm của chính_phủ,2733552
kế_hoạch thực_hiện công_tác cải_cách hành_chính trên địa_bàn quận năm,2733540
chấn_chỉnh chấp_hành nội_quy cơ_quan tăng_cường kỷ_luật kỷ_cương hành_chính thực_hiện quy_tắc ứng_xử trên địa_bàn quận,2733570
công_văn về việc thực_hiện rà_soát cập_nhật thông_tin người quản_lý doanh_nghiệp kiểm_soát vên công_ty tnhh mtv dịch_vụ công_ích huyện củ_chi,2733552
về việc báo_cáo hoạt_động của kiểm_soát viên và ý_kiến nhận_xét về tình_hình lao_động và tiền_lương tháng năm,2733552
về góp_ý kế_hoạch tổ_chức tháng hành_động tiếp_nhận và giải_quyết thủ_tục hành_chính ngay trong ngày,2733540
quyết_định về việc cử_nhân_sự tham_gia_công_tác phòng chống dịch covid trạm y_tế lưu_động tại quận bình_tân đợt,2733552
về thành_lập ban_giám_sát kỳ thi_tuyển công_chức năm,2733570
về giải_trình đánh_giá tác_động của các nội_dung đề_xuất trong dự_thảo nghị_quyết thay_thế nghị_quyết số qh14 của quốc_hội,2733552
đề_nghị cho ý_kiến về bổ_nhiệm chức_danh ksv tại doanh_nghiệp,2733552
về cho phép công_chức đi lào về việc riêng bà đinh_thị_phương_thảo từ đến,2733546
về quy_chế quản_lý nhà_nước tạm_thời đối_với khu công_viên phần_mềm quang_trung,2733552
xác_nhận kết_quả đánh_giá xếp loại cán_bộ năm của đảng_ủy sở y_tế thành_phố,2733552
cử_nhân_sự tham_gia tổ_kiểm_tra công_tác phòng chống dịch covid,2733570
báo_cáo phụ vụ đoàn giám_sát của quốc_hội về chuyên_đề việc thực_hiện chính_sách pháp_luật về thực_hành tiết_kiệm chống lãng_phí giai_đoạn,2733552
quyết_định về tiếp_nhận công_chức và phân_công công_tác công_chức,2733546
tbkl chỉ_đạo của chủ_tịch ubnd trưởng ban ban chỉ_đạo cải_cách hành_chính quận lê_đức_thanh tại cuộc họp giao_ban ban chỉ_đạo cải_cách hành_chính quận quý năm,2733540
về thành_lập nhóm công_tác thành_phố hồ_chí_minh tham_gia hwg,2733552
về chủ_trương chi kinh_phí thuê_mướn nhân_công chăm_sóc và bảo_dưỡng cây_xanh,2733546
về xin hướng_dẫn về chế_độ chính_sách đối_với người quản_lý doanh_nghiệp bị buộc thôi_việc,2733552
công_văn về việc góp_ý dự_thảo đề_án thí_điểm thi_tuyển chức_danh lãnh_đạo quản_lý các cơ_quan đơn_vị trên địa_bàn thành_phố hồ_chí_minh,2733546
phúc_đáp văn_bản số btđkt nv ngày tháng năm,2733522
kết_quả thực_hiện công_tác phòng_chống dịch covid của tổng công_ty cấp nước sài_gòn,2733570
kiến_nghị của công_ty hfic,2733552
triển_khai thực_hiện thông_tư số tt btc của bộ tài_chính,2733546
kết_luận của giám_đốc sở lao_động thương_binh và xã_hội tại hội_nghị triển_khai quyết_định số qđ ubnd ngày tháng năm của ủy_ban nhân_dân thành_phố,2733552
việc thực_hiện luật cán_bộ công_chức luật viên_chức luật sửa_đổi bổ_sung một_số điều của luật cán_bộ công_chức và luật viên_chức,2733546
về có ý_kiến đối_với việc giao thực_hiện thẩm_định_giá bán giá cho thuê và giá cho thuê_mua nhà xã_hội được đầu_tư xây_dựng theo dự_án không phải bằng vốn đầu_tư công vốn nhà_nước_ngoài đầu_tư công,2733552
phối_hợp thực_hiện báo_cáo cải_cách hành_chính quý năm của thành_phố,2733540
về việc cử người lao_động đi công_tác nước_ngoài lâm_đỗ_phương_uyên,2733546
hợp_đồng để thực_hiện nhiệm_vụ của nhân_viên y_tế trường_học,2733546
công_văn về việc góp_ý kế_hoạch công_tác đấu_tranh chống buôn_lậu gian_lận thương_mại và hàng giả năm,2733552
tổ_chức lớp bồi_dưỡng thanh_tra viên thanh_tra viên chính năm,2733546
báo_cáo đối mới cơ_chế quản_lý tổ_chức lại hệ_thống đơn_vị sự_nghiệp công_lập và kết_quả_thực_hiện nghị_quyết số nq tw,2733552
về góp_ý dự_thảo nghị_quyết của chính_phủ ban_hành kế_hoạch thực_hiện sắp_xếp đơn_vị hành_chính cấp huyện cấp xã giai_đoạn,2733552
thực_hiện chế_độ báo_cáo trên hệ_thống thông_tin báo_cáo của bộ nội_vụ,2733546
về việc ban_hành kế_hoạch triển_khai chương_trình giảm ô_nhiễm môi_trường giai_đoạn trong năm,2733546
quyết_định về nâng bậc lương đối_với công_chức ông nguyễn đỗ_đức_thuận,2733540
về điều_chỉnh điều quyết_định số qđ ubnd ngày của ubnd thành_phố về giao quyền tự_chủ tự chịu trách_nhiệm về tài_chính giai_đoạn đối_với đơn_vị sự_nghiệp công_lập trường thpt vĩnh_lộc_b,2733552
về điều_chỉnh danh_sách đăng_ký thi nâng ngạch công_chức thăng_hạng chức_danh nghề_nghiệp viên_chức năm,2733546
nâng lương trước hạn đối_với công_chức viên_chức lập thành_tích xuất_sắc trong thực_hiện nhiệm_vụ năm,2733546
cập_nhật dữ_liệu trên phần_mềm quản_lý hồ_sơ điện_tử công_chức viên_chức,2733546
thành_lập cơ_sở thu_dung điều_trị covid tại khu công_nghiệp lê_minh_xuân huyện bình_chánh,2733552
báo_cáo tình_hình thực_hiện quy_tắc ứng_xử các hoạt_động công_vụ và các biện_pháp phòng_chống dịch covid tại đơn_vị,2733570
về đăng_ký tham_dự lớp bồi_dưỡng thanh_tra viên chính năm,2733546
kế_hoạch thực_hiện công_tác cải_cách hành_chính của sở giao_thông vận_tải năm,2733540
tình_hình thực_hiện quy_tắc ứng_xử các hoạt_động công_vụ và các biện_pháp phòng chống dịch covid tại trụ_sở làm_việc ngày,2733570
góp_ý dự_thảo quyết_định ủy quyền mới của ủy_ban nhân_dân thành_phố thay cho quyết_định số qđ ubnd và các quyết_định sửa_đổi bổ_sung đã hết hiệu_lực phát lại do nhiều đơn_vị phần_mềm liên_thông_báo chờ phản_hồi,2733552
về góp_ý hướng_dẫn xây_dựng đề_án vị_trí việc_làm biên_chế công_chức số_lượng người làm_việc trong các cơ_quan tổ_chức hành_chính và đơn_vị sự_nghiệp công_lập,2733546
cung_cấp danh_mục tài_liệu hướng_dẫn ôn_tập cho thí_sinh dự_tuyển công_chức năm,2733546
thực_hiện báo_cáo kết_quả_thực_hành tiết_kiệm chống lãng_phí năm,2733552
bổ_nhiệm chức_danh nghề_nghiệp viên_chức có kết_quả đạt trong kỳ thi và xét thăng_hạng chức_danh nghề_nghiệp năm,2733546
rà_soát báo_cáo cơ_cấu ngạch công_chức chức_danh nghề_nghiệp viên_chức và đề_xuất chỉ_tiêu trúng_tuyển kỳ thi nâng ngạch thăng_hạng chức_danh nghề_nghiệp năm,2733546
về nội_dung đào_tạo bồi_dưỡng phục_vụ đề_án kế_hoạch chương_trình chống ngập và xử_lý nước_thải của thành_phố,2733546
rà_soát công_tác xử_lý sai_phạm trong công_tác cán_bộ theo kết_luận số kl tw ngày và kết_luận số kl tw ngày của ban bí_thư,2733546
về việc bổ_sung dự_thảo nghị_quyết thay_thế nghị_quyết số qh14,2733552
báo_cáo rà_soát danh_sách công_chức viên_chức dự thi nâng ngạch công_chức thăng_hạng cdnn viên_chức,2733546
quyết_định cử công_chức tham_dự lớp bồi_dưỡng kiến_thức quản_lý nhà_nước chương_trình chuyên_viên cao_cấp năm đợt,2733546
đánh_giá phân_loại thu_nhập tăng thêm quý năm theo quyết_định số qđ ubnd và quyết_định số qđ ubnd,2733546
báo_cáo kết_quả đánh_giá cán_bộ công_chức viên_chức năm,2733546
về ban_hành quy_chế tổ_chức và hoạt_động của hội_đồng thẩm_định quy_hoạch điều_chỉnh quy_hoạch phân khu tỉ_lệ quy_hoạch chi_tiết tỉ_lệ khu đô_thị du_lịch biển cần_giờ,2733552
bc kết_quả_thực_hiện nhiệm_vụ công_tác cải_cách hành_chính quận quý năm,2733540
về thay_đổi thành_viên ban quản_lý dự_án tăng_cường và duy_trì khả_năng dự_phòng phát_hiện đáp_ứng các bệnh truyền_nhiễm và cung_cấp các dịch_vụ chăm_sóc và chữa_trị hiv,2733552
về việc đăng_ký thực_hiện đề_án thí_điểm đổi_mới quản_lý cán_bộ công_chức viên_chức theo hiệu_quả công_việc,2733546
về cử_nhân_sự tham_gia tổ xây_dựng báo_cáo tổng_kết nghị_quyết số nq của bộ chính_trị về phương_hướng nhiệm_vụ phát_triển thành_phố hồ_chí_minh đến năm gắn với tổng_kết thực_hiện nghị_quyết số qh14 của quốc_hội về thí_điểm cơ_chế chính_sách đặc_thù phát_triển thành_phố hồ_chí_minh,2733546
đăng_ký kỳ thi nâng ngạch công_chức thăng_hạng viên_chức hành_chính lên năm bùi_tá hoàng_vũ nguyễn_nguyên_phương,2733546
về báo_cáo kế_hoạch biên_chế năm,2733552
về báo_cáo kết_quả đánh_giá phân_loại cán_bộ công_chức năm,2733546
về việc cử cán_bộ công_chức viên_chức tham_dự lớp bồi_dưỡng lãnh_đạo quản_lý cấp huyện và tương_đương năm,2733546
đánh_giá phân_loại kiểm_soát viên tổng_công_ty du_lịch sài_gòn năm,2733552
về thành_lập hội_đồng tư_vấn về kiến_trúc thành_phố hồ_chí_minh theo luật kiến_trúc,2733552
thành_lập quỹ từ_thiện ngày_mai tươi_sáng,2733552
hoạt_động phòng chống dịch trên địa_bàn thành_phố ngày,2733552
bổ_nhiệm chức_danh nghề_nghiệp viên_chức và bổ_nhiệm ngạch chuyên_viên cao_cấp,2733546
báo_cáo thống_kê đội_ngũ công_chức viên_chức năm tại sở xây_dựng,2733546
đề_nghị khen_thưởng cho các tập_thể cá_nhân hoàn_thành xuất_sắc công_tác vận_động hiến máu tình_nguyện năm,2733522
tổ_chức tháng hành_động tiếp_nhận và giải_quyết thủ_tục hành_chính ngay trong ngày,2733540
báo_cáo số_liệu công_chức nghỉ_việc nghỉ hưu theo nghị_định số nđ cp nghị_định số nđ cp và biên_chế xã_hội_hóa trong năm,2733546
có ý_kiến về tiêu_chuẩn điều_kiện bổ_nhiệm lại kế_toán_trưởng của ban quản_lý đầu_tư xây_dựng các công_trình nông_nghiệp và phát_triển nông_thôn,2733546
kiện_toàn tổ công_tác tháo_gỡ khó_khăn vướng_mắc cho các dự_án đầu_tư có sử_dụng đất sử_dụng vốn ngoài ngân_sách trên địa_bàn thành_phố hồ_chí_minh,2733552
về việc đăng_ký tham_dự lớp bồi_dưỡng thanh_tra viên chính năm,2733546
khảo_sát đánh_giá nguồn nhân_lực của viện ncpt triển_khai thực_hiện đề_án trên địa_bàn tp hcm,2733546
về việc chấm_dứt hoạt_động của quỹ bảo_trì đường_bộ và giải_thể hội_đồng quản_lý quỹ bảo_trì đường_bộ,2733552
đăng_ký thực_hiện vượt_trội các nhiệm_vụ trọng_tâm công_tác cải_cách hành_chính năm,2733540
phân_công nhiệm_vụ các thành_viên ban giám_đốc sở nông_nghiệp và phát_triển nông_thôn,2733552
về việc kiện_toàn nhân_sự hội_đồng quản_lý quỹ bảo_trợ tài_năng thể_thao thành_phố hồ_chí_minh,2733552
báo_cáo hoạt_động phòng chống dịch covid ngày,2733570
báo_cáo kế_hoạch số_lượng người làm_việc trong các đơn_vị sự_nghiệp công_lập năm,2733552
báo_cáo kết_quả_thực_hiện công_tác cải_cách hành_chính quý năm,2733540
ban_hành quy_chế hoạt_động ban chỉ_đạo thành_lập ban chỉ_đạo các chương_trình mục_tiêu quốc_gia trên địa_bàn thành_phố hồ_chí_minh giai_đoạn,2733552
kh về nhiệm_vụ công_tác văn_thư lưu_trữ năm tại ban quản_lý đầu_tư xây_dựng khu đô_thị mới thủ_thiêm,2733534
về sửa_đổi bổ_sung một_số điều của quyết_định số qđ ubnd ngày tháng năm của ủy_ban nhân_dân thành_phố hồ_chí_minh về ủy_quyền cho sở tài_nguyên và môi_trường ủy_ban nhân_dân quận huyện thành_phố thủ_đức thực_hiện một_số nhiệm_vụ quyền_hạn của ủy_ban nhân_dân thành_phố trong lĩnh_vực tài_nguyên nước,2733552
ban_hành quy_định chức_năng nhiệm_vụ quyền_hạn và cơ_cấu tổ_chức của trung_tâm y_tế thành_phố thủ_đức trực_thuộc ủy_ban nhân_dân thành_phố thủ_đức,2733552
về việc cung_cấp thông_tin báo_chí,2733546
báo_cáo kết_quả đánh_giá và phân_loại cán_bộ công_chức viên_chức năm,2733546
thông_báo kết_quả đánh_giá phân_loại quý năm theo hiệu_quả công_việc đối_với vc nlđ vncpt,2733552
rà_soát thống_kê và đề_xuất sắp_xếp giảm các tổ_chức phối_hợp liên_ngành do chủ_tịch ủy_ban nhân_dân thành_phố thành_lập,2733552
về việc cấp mới và cấp lại tài_khoản đăng_nhập phần_mềm quản_lý hồ_sơ điện_tử,2733546
kế_hoạch biên_chế,2733552
báo_cáo đánh_giá tình_hình sử_dụng lao_động năm,2733552
về thi nâng ngạch công_chức thăng_hạng chức_danh nghề_nghiệp viên_chức năm,2733546
kiện_toàn thành_viên ban tiếp công_dân tb,2733570
kế_hoạch về cải_thiện chỉ_số cải_cách hành_chính par index và nâng cao sự hài_lòng của người dân doanh_nghiệp đối_với các cơ_quan hành_chính nhà_nước sipas trên địa_bàn quận năm,2733540
họp về báo_cáo tình_hình triển_khai thực_hiện các nội_dung liên_quan đến hội_đồng phát_triển các ngành kinh_tế giai_đoạn phục_vụ_việc xây_dựng báo_cáo đánh_giá sơ_kết năm thực_hiện các nội_dung đề_án các chương_trình đột_phá trong triển_khai thực_hiện nghị_quyết đại_hội xi đảng_bộ thành_phố,2733552
xác_nhận kết_quả đánh_giá xếp loại cán_bộ năm của tổng_công_ty điện_lực thành_phố bùi hải_thành nguyễn_văn_thanh,2733552
chủ_tịch hội_đồng thành_viên tổng_công_ty cơ_khí giao_thông vận_tải sài_gòn tnhh thành_viên xin phép đi nước_ngoài về việc riêng,2733546
kết_quả_thực_hiện công_tác ngành nội_vụ quý năm và phương_hướng nhiệm_vụ quý ii năm,2733552
góp_ý đề_án xây_dựng chương_trình đào_tạo bồi_dưỡng cán_bộ lãnh_đạo quản_lý của thành_phố giai_đoạn,2733540
về giải_thể trường bồi_dưỡng giáo_dục,2733552
bổ_sung dự_thảo nghị_quyết thay_thế nghị_quyết số qh14,2733552
về đăng_ký tham_gia lớp tuyên_truyền phổ_biến luật_thanh_niên năm các văn_bản quy_phạm_pháp_luật có liên_quan và triển_khai chương_trình phát_triển thanh_niên thành_phố giai_đoạn năm,2733546
báo_cáo thống_kê đội_ngũ cán_bộ công_chức viên_chức năm,2733546
bc kết_quả_thực_hiện các phong_trào thi_đua do thủ_tướng chính_phủ và ủy_ban nhân_dân thành_phố phát_động,2733522
cho phép ông nguyễn_đình_lĩnh trung_tâm quản_lý điều_hành giao_thông đô_thị đi nước_ngoài về việc riêng tại singapore,2733546
góp_ý dự_thảo đề_án xây_dựng chương_trình đào_tạo bồi_dưỡng cán_bộ lãnh_đạo quản_lý của thành_phố giai_đoạn,2733546
về báo_cáo số_lượng cơ_cấu và đề_xuất chỉ_tiêu dự thi nâng ngạch công_chức thăng_hạng chức_danh nghề_nghiệp năm bổ_sung lần,2733546
báo_cáo số_liệu trong tháng năm theo nghị_định số nđ cp nghị_định số nđ cp và biên_chế xã_hội_hóa,2733546
về chấp_thuận cho công_chức đi nước_ngoài về việc riêng bà nguyễn_hồng_vân,2733546
