input,label
sửa_đổi bổ_sung quy_định giải_quyết tranh_chấp đất_đai cưỡng_chế quyết_định giải_quyết tranh_chấp đất_đai hiệu_lực thi_hành địa_bàn thành_phố hồ_chí minh ban_hành kèm quyết_định qđ ubnd ủy_ban nhân_dân thành_phố hồ_chí_minh,2733552
đề_xuất chức_năng nhiệm_vụ cơ_quan chuyên_môn thành_phố cần_thiết giao cơ_quan hành_chính,2733552
cung_cấp danh_sách lãnh_đạo phòng đương_nhiệm,2733546
đề_nghị thẩm_định_danh_sách tinh_giản biên_chế đợt,2733552
gửi bổ_sung văn_bản chứng_minh kết_luận kl ttbnv,2733546
báo_cáo kết_quả đào_tạo bồi_dưỡng cán_bộ công_chức viên_chức,2733546
phép viên_chức gia_hạn học_tập nước_ngoài,2733546
báo_cáo kết_quả phân_loại quản_lý công_ty tnhh mtv môi_trường đô_thị,2733552
phép lao_động đi nước_ngoài nguyễn_thị thu_trinh,2733546
kết_quả kiểm_điểm thành_viên ban giám_đốc sở tư_pháp,2733552
lập kế_hoạch biên_chế công_chức cơ_quan hành_chính số_lượng làm_việc sự_nghiệp công_lập số_lượng hợp_đồng nghị_định nđ cp nghị_định nđ cp,2733552
phân_công phụ_trách lãnh_đạo quản_lý điều_hành hoạt_động trường cao_đẳng kỹ_thuật nguyễn trường_tộ,2733552
rà_soát đối_tượng dự_tuyển lớp trung_cấp lý_luận chính_trị,2733546
báo_cáo thống_kê đội_ngũ cán_bộ công_chức viên_chức,2733546
nhắc ý_kiến kết_luận chủ_tịch ủy_ban nhân_dân thành_phố họp giao_ban khối đô_thị thông_báo tb văn_phòng ủy_ban nhân_dân thành_phố,2733552
kế_hoạch triển_khai nghị_quyết nq cp chính_phủ đẩy_mạnh cải_cách thủ_tục hành_chính hiện_đại_hóa phương_thức chỉ_đạo điều_hành phục_vụ dân doanh_nghiệp,2733540
kế_hoạch triển_khai tinh_giản biên_chế công_chức hành_chính số_lượng làm_việc hưởng lương ngân_sách nhà_nước giai_đoạn địa_bàn phú_nhuận,2733552
góp_ý dự_thảo quyết_định quy_định mẫu chức_năng nhiệm_vụ quyền_hạn cơ_cấu tổ_chức cơ_quan báo_chí trực_thuộc ủy_ban nhân_dân thành_phố hồ_chí_minh,2733552
bổ_nhiệm chức_danh chuyên_viên cao_cấp nguyễn_hoài_nam phó_giám_đốc sở y_tế,2733546
cung_cấp thông_tin kết_nối camera phục_vụ công_tác kiểm_tra giám_sát công_vụ,2733570
đề_nghị tặng bằng_khen thủ_tướng chính_phủ nguyễn_thanh hùng phó_giám_đốc bệnh_viện da_liễu,2733522
sắp_xếp cơ_quan chuyên_môn ủy_ban nhân_dân thành_phố ủy_ban nhân_dân huyện thông_báo kết_luận tb tw chính_trị mô_hình thí_điểm nghị_quyết nq tw ban_chấp_hành trung_ương đảng khóa xii,2733552
quỹ tiền_lương_thực_hiện,2733552
đăng_ký tham_dự bồi_dưỡng lãnh_đạo quản_lý phòng,2733546
điều_động công_chức lê_thị thanh_trúc,2733546
báo_cáo tình_hình quy_tắc ứng_xử hoạt_động công_vụ biện_pháp phòng chống dịch covid địa_bàn,2733570
bổ_sung_công_chức tham_dự kỳ thi chuyên_viên cao_cấp nội_vụ tổ_chức,2733546
công_nhận danh_hiệu tập_thể lao_động xuất_sắc tập_thể thành_tích hoàn_thành xuất_sắc nhiệm_vụ,2733522
công_tác kiểm_tra giám_sát công_vụ quy_tắc ứng_xử địa_bàn tp thông_qua camera,2733570
báo_cáo thuyết_minh biên_chế số_lượng làm_việc số_lượng lao_động hợp_đồng nghị_định nđ cp nghị_định nđ cp,2733552
góp_ý dự_thảo nghị_định khuyến_khích bảo_vệ cán_bộ năng_động sáng_tạo dám dám dám đột_phá lợi_ích,2733546
rà_soát danh_sách đăng_ký tham_dự lớp trung_cấp lý_luận chính_trị,2733546
công_văn snv ccvc sở nội_vụ thành_phố hồ_chí_minh,2733546
đề_xuất chuyên_đề bồi_dưỡng cán_bộ lãnh_đạo quản_lý kết_luận chính_trị giai_đoạn,2733546
ý_kiến vụ_việc khiếu_nại nguyễn_anh hải,2733570
quyết_định chấm_dứt hợp_đồng làm_việc viên_chức phan nguyễn_trung_minh,2733546
điều_chỉnh lịch học khóa bồi_dưỡng kiến_thức quản_lý nhà_nước chương_trình chuyên_viên cao_cấp,2733546
ý_kiến góp_ý dự_thảo đề_án cơ_cấu công_ty tnhh thành_viên công_viên cây_xanh tphcm giai_đoạn kèm hồ_sơ giấy,2733552
chiêu_sinh lớp bồi_dưỡng ngạch chuyên_viên ngạch chuyên_viên lãnh_đạo quản_lý phòng đợt,2733546
chấp_thuận viên_chức đi nước_ngoài đỗ_quỳnh_uyển đi hoa_kỳ,2733546
bổ_sung biên_chế củng_cố kiện_toàn cơ_quan chức_năng giám_định đội_ngũ giám_định viên sở văn_hóa thể_thao thành_phố hồ_chí_minh,2733552
báo_cáo hoạt_động xúc_tiến thương_mại đầu_tư quý,2733552
góp_ý dự_thảo quyết_định ban_hành quy_định chức_năng nhiệm_vụ quyền_hạn cơ_cấu tổ_chức sở khoa_học công_nghệ,2733552
quyết_định thành_lập ban_giám_sát tuyển_dụng viên_chức trung_tâm giáo_dục nghề_nghiệp giáo_dục thường_xuyên tân_bình năm_học,2733546
giấy mời họp họp tổ giúp_việc tổ công_tác thẩm_định_đề_án cơ_cấu tổng_công_ty công_nghiệp in bao_bì liksin,2733552
ban_hành nội_quy phỏng_vấn xét tuyển viên_chức trung_tâm lưu_trữ lịch_sử thành_phố,2733534
đăng_ký tham_dự bồi_dưỡng kiến_thức quản_lý nhà_nước chương_trình chuyên_viên chuyên_viên,2733546
đề_nghị nâng lương niên_hạn nguyễn_minh_nhựt,2733546
phê_duyệt điều_chỉnh dự_toán gói_thầu tổ_chức lớp bồi_dưỡng năng_lực kiểm_nghiệm thực_phẩm new zealand,2733546
báo_cáo kết_quả sắp_xếp sự_nghiệp công_lập giai_đoạn biên_chế giáo_viên nhân_viên y_tế giai_đoạn nhu_cầu biên_chế giáo_viên nhân_viên y_tế giai_đoạn cv sở nội_vụ,2733552
điều_chỉnh đi nước_ngoài công giám_đốc sở y_tế,2733546
giấy mời họp họp tổ giúp_việc tổ công_tác thẩm_định_đề_án cơ_cấu tổng_công_ty du_lịch sài_gòn tnhh mtv,2733552
tổ_chức hoạt_động quản_lý xã_hội quỹ từ_thiện,2733552
xây_dựng đề_án việc_làm ban quản_lý dự_án chuyên_ngành nông_nghiệp,2733546
tham_gia ý_kiến dự_thảo nghị_quyết chính_phủ thí_điểm thành_lập đội quản_lý trật_tự xây_dựng đô_thị trực_thuộc ủy_ban nhân_dân thành_phố thủ_đức ủy_ban nhân_dân huyện thành_phố hồ_chí_minh,2733552
đăng_ký danh_sách thi nâng ngạch công_chức thăng_hạng viên_chức hành_chính chuyên_viên cao_cấp,2733546
chuyển_giao chức_năng nhiệm_vụ quản_lý nhà_nước tuyến đường nguyễn_văn_linh chức_năng nhiệm_vụ quản_lý nhà_nước ban quản_lý khu_thủ_thiêm ban quản_lý khu_tây_bắc ban quản_lý khu_nam sở quản_lý chuyên_ngành ủy_ban nhân_dân thành_phố thủ_đức ủy_ban nhân_dân huyện,2733552
đề_nghị bổ_nhiệm ngạch chuyên_viên cao_cấp võ trung_trực,2733546
thông_tin đăng_ký nhu_cầu tuyển_dụng công_chức sinh_viên tốt_nghiệp xuất_sắc cán_bộ khoa_học trẻ,2733546
kết_luận chủ_tịch ủy_ban nhân_dân thành_phố phan_văn mãi họp giao_ban giải_ngân vốn đầu_tư công,2733552
tình_hình chỉnh_lý_tài_liệu lưu_trữ tồn_đọng giai_đoạn,2733534
tổ_chức ký_kết quy_chế phối_hợp dữ_liệu cục hải_quan thành_phố sở giao_thông vận_tải khen_thưởng tập_thể thành_tích công_tác thu phí công_trình kết_cấu_hạ_tầng công_trình dịch_vụ tiện_ích công_cộng khu_vực cửa_khẩu cảng biển địa_bàn thành_phố,2733522
kiểm_tra khảo_sát tình_hình công_tác cải_cách hành_chính công_tác kiểm_soát thủ_tục hành_chính sở quy_hoạch kiến_trúc,2733540
báo_cáo tỷ_lệ giải_ngân vốn đầu_tư công,2733552
nâng bậc lương công_chức phạm_văn_nghì,2733546
trình dự_thảo kế_hoạch triển_khai đăng_ký tham_gia mạng_lưới học_tập toàn_cầu unesco,2733546
kiện_toàn hội_đồng phân_hạng sản_phẩm chương_trình xã sản_phẩm ocop thành_phố hồ_chí_minh,2733552
nhu_cầu tuyển_dụng công_chức nhu_cầu tuyển_dụng công_chức sinh_viên tốt_nghiệp xuất_sắc cán_bộ khoa_học trẻ,2733546
trình dự_thảo kế_hoạch ủy_ban nhân_dân thành_phố triển_khai chỉ_thị ct tu ban thường_vụ thành_ủy thành_phố hồ_chí_minh,2733552
đồng_ý viên_chức công_tác tỉnh diện sum_họp gia_đình,2733546
rút tập_thể đề_nghị khen_thưởng thành_phố,2733522
thành_lập tổ công_tác liên_ngành giám_sát dự_án thành_phần dự_án đầu_tư xây_dựng đường vành_đai thành_phố hồ_chí_minh,2733552
thẩm_định xác_định quỹ tiền_lương_thực_hiện tổng_công_ty du_lịch sài_gòn,2733552
góp_ý dự_thảo thông_tư sửa_đổi bổ_sung thông_tư tt bnv nội_vụ,2733546
góp_ý dự_thảo kế_hoạch triển_khai đề cp,2733546
chủ đầu_tư kế_hoạch hóa hồ_sơ tài_liệu trung_tâm lưu_trữ lịch_sử thành_phố,2733534
báo_cáo xây_dựng phê_duyệt đề_án việc_làm,2733546
phối_hợp cung_cấp số_liệu nhân_lực phục_vụ biên_soạn sách công_tác phòng chống dịch covid địa_bàn thành_phố hồ_chí_minh giai_đoạn,2733546
điều_chỉnh quyết_định qđ ubnd ubnd thành_phố giao quyền tự_chủ trách_nhiệm tài_chính giai_đoạn sự_nghiệp công_lập trường thpt nguyễn_hữu_tiến,2733552
giấy mời họp tổ công_tác thẩm_định_đề_án cơ_cấu công_ty tnhh mtv dvci huyện bình_chánh,2733552
góp_ý dự_thảo kế_hoạch phát_động phong_trào thi_đua đẩy_mạnh giải_ngân vốn đầu_tư công địa_bàn thành_phố hồ_chí_minh giai_đoạn,2733522
cử cán_bộ công_chức tham_gia đoàn công_tác nước_ngoài phan_thị_thắng,2733546
rà_soát kết_quả_thực_hiện xếp chất_lượng,2733546
góp_ý dự_thảo đề_án thí_điểm thi_tuyển chức_danh lãnh_đạo quản_lý cơ_quan địa_bàn thành_phố hcm,2733546
chuyển_đổi công_tác công_chức viên_chức địa_bàn gò_vấp,2733546
phê_duyệt kế_hoạch triển_khai đề_án tăng_cường năng_lực hệ_thống cơ_quan quản_lý chuyên_ngành thú_y giai_đoạn địa_bàn thành_phố hồ_chí_minh,2733552
rà_soát thống_kê hồ_sơ tài_liệu lưu_trữ diện nộp lưu trung_tâm lưu_trữ lịch_sử thành_phố,2733534
tình_hình hoạt_động lao_động tiền_lương,2733552
điều_chỉnh đối_tượng tham_dự lớp bồi_dưỡng kiến_thức qlnn chương_trình chuyên_viên trần_thị minh_chiến,2733546
góp_ý nội_dung chức_năng quản_lý nhà_nước trật_tự đô_thị vệ_sinh môi_trường lề_đường công_cộng địa_bàn thành_phố thủ_đức huyện phòng quản_lý đô_thị ubnd huyện đội quản_lý trật_tự xây_dựng đô_thị ubnd huyện,2733552
báo_cáo công_tác cải_cách hành_chính quý sở thông_tin truyền_thông,2733540
chương_trình công_tác,2733552
báo_cáo tình_hình chỉ_thị ct ubnd ubnd thành_phố tăng_cường quản_lý cán_bộ công_chức viên_chức quản_lý doanh_nghiệp quý,2733570
tình_hình quy_tắc ứng_xử hoạt_động công_vụ biện_pháp phòng chống dịch covid trụ_sở làm_việc,2733570
thống_kê số_lượng chất_lượng năng_lực mức_độ công_việc đội_ngũ công_chức công_tác cải_cách hành_chính,2733540
sáp_nhập hội chữ_thập_đỏ phường phường tp hcm,2733552
công_tác cải_cách hành_chính sở tài_chính,2733540
kế_hoạch biên_chế công_chức cơ_quan tổ_chức hành_chính,2733552
đăng_ký lớp bồi_dưỡng kiến_thức cơ_bản chuyển_đổi,2733546
báo_cáo tình_hình quy_tắc ứng_xử hoạt_động công_vụ biện_pháp phòng chống dịch covid địa_bàn,2733570
báo_cáo kết_quả_thực_hiện công_tác cải_cách hành_chính quý,2733522
phân_công_nhân_sự chức_trách nhiệm_vụ thẩm_quyền giám_đốc ban quản_lý dự_án đầu_tư xây_dựng công_trình nông_nghiệp phát_triển nông_thôn nguyễn_thái_thuật_huy,2733552
khu_di_tích lịch_sử địa_đạo củ_chi,2733552
kế_hoạch công_tác văn_thư lưu_trữ,2733534
tham_dự lớp bồi_dưỡng kỹ_năng đối_ngoại,2733546
đào_tạo bồi_dưỡng cán_bộ công_chức viên_chức,2733546
phiếu công_văn bcsđ ubnd thành_phố ý_kiến thành_viên bcsđ ubnd thành_phố rà_soát bổ_sung quy_hoạch chức_danh lãnh_đạo quản_lý tct du_lịch sài_gòn_tnhh mtv nhiệm_kỳ,2733552
kế_hoạch triển_khai công_tác tăng_cường kỷ_luật kỷ_cương hành_chính địa_bàn,2733570
chuyển_đổi công_tác công_chức viên_chức địa_bàn,2733546
báo_cáo kiểm_toán ngân_sách nhà_nước,2733552
điều_chỉnh tham_gia lớp bồi_dưỡng chỉ_số hiệu_quả quản_trị hành_chính công tỉnh papi,2733546
báo_cáo hoạt_động phòng chống dịch covid,2733570
kiểm_tra công_vụ trách_nhiệm đứng đầu,2733570
triển_khai cải_thiện chỉ_số công_tác cải_cách hành_chính sở kế_hoạch đầu_tư,2733540
góp_ý đề_án xây_dựng chương_trình đào_tạo bồi_dưỡng cán_bộ lãnh_đạo quản_lý thành_phố giai_đoạn,2733546
cử cán_bộ công_chức tham_gia lớp trung_cấp lý_luận chính_trị,2733546
kiểm_tra tình_hình tổ_chức hoạt_động hội quần_chúng địa_bàn,2733552
xếp chất_lượng tổ_chức đảng cán_bộ lãnh_đạo quản_lý,2733552
công_nhận trường mầm_non hướng_dương huyện bình_chánh_đạt chuẩn quốc_gia mức_độ,2733552
cử thành_viên góp_ý cơ_cấu tah2nh viên dự_thảo quyết_định thành_lập dự_thảo quy_chế hoạt_động ban chỉ_đạo chương_trình mục_tiêu quốc_gia địa_bàn thành_phố hồ_chí_minh giai_đoạn,2733552
báo_cáo kết_quả_thực_hiện quyết_định qđ ubnd quyết_định qđ ubnd chủ_tịch ủy_ban nhân_dân thành_phố quyết_định qđ ubnd quyết_định qđ ubnd ủy_ban nhân_dân thành_phố,2733552
đăng_ký chương_trình bồi_dưỡng nước_ngoài,2733546
đề_nghị bổ_nhiệm chức_danh nghề_nghiệp giảng_viên cao_cấp hạng,2733546
bổ_nhiệm chức_vụ giám_đốc công_ty tnhh thành_viên dịch_vụ công_ích tphcm kèm hồ_sơ giấy,2733552
rà_soát thống_kê đề_xuất sắp_xếp tổ_chức phối_hợp liên_ngành chủ_tịch ủy_ban nhân_dân thành_phố thành_lập,2733552
giải_trình ý_kiến nội_vụ đề_xuất phân_cấp,2733552
góp_ý dự_thảo luật bảo_hiểm xã_hội sửa_đổi,2733546
triển_khai phiếu pc vptu văn_phòng thành_ủy,2733522
kết_quả_thực_hiện công_tác quản_lý xét_duyệt công_chức viên_chức đi nước_ngoài,2733546
xây_dựng ban_hành quy_chế_tài_chính công_ty tnhh mtv nhà_nước nắm vốn điều_lệ_thuộc ủy_ban nhân_dân thành_phố hồ_chí_minh,2733552
bổ_nhiệm kế_toán_trưởng ủy_ban nhân_dân,2733546
hướng_dẫn bổ_nhiệm xếp lương viên_chức bùi thanh_duy,2733546
nội_dung kết_luận phó_chủ_tịch ubnd thành_phố phan_thị_thắng kế_hoạch giao nhiệm_vụ kế_hoạch kh ubnd ubnd tp tổng_cồng ty du_lịch sài_gòn tnhh mtv,2733552
báo_cáo tổng_kết hoạt_động,2733552
tham_dự chương_trình đào_tạo cơ_quan hạ_tầng châu_á singapore,2733546
báo_cáo tổ_chức hoạt_động vận_tải phòng chống dịch covid tình_hình lĩnh_vực giao_thông vận_tải,2733570
công_văn mở_rộng nội_dung ủy quyền chủ_tịch ủy_ban nhân_dân thành_phố thủ_đức thành_lập tổ_chức hội nghị_định nđ cp,2733552
góp_ý dự_thảo cv snv cchc sở nội_vụ,2733540
công_văn báo_cáo danh_sách đảng_viên ban chỉ_huy quân_nhân dự_bị lực_lượng chính_trị nòng_cốt dân_quân tự_vệ,2733546
tổ_chức tập_huấn kiến_thức hệ_thống quản_lý chất_lượng tiêu_chuẩn tcvn iso địa_bàn,2733540
đăng_ký nhu_cầu tuyển_dụng công_chức tuyển_dụng công_chức sinh_viên tốt_nghiệp xuất_sắc,2733546
tổng_kết nghị_quyết nq tw ban_chấp_hành trung_ương đảng khóa xây_dựng đội_ngũ trí_thức thời_kỳ đẩy_mạnh công_nghiệp_hóa hiện_đại_hóa đất_nước ubnd tb,2733546
hướng_dẫn báo_cáo quỹ tiền_lương_thực_hiện lao_động quỹ tiền_lương thù_lao quản_lý,2733552
cử_nhân_sự tham_gia ban kiểm_tra phiếu đăng_ký dự_tuyển kỳ thi_tuyển công_chức,2733546
góp_ý nội_dung dự_thảo báo_cáo kết_quả_thực_hiện quyết_định quyết_định qđ ubnd kế_hoạch chương_trình chống nhập nước_thải tphcm,2733552
góp_ý dự_thảo tờ_trình sắp_xếp tổ_chức bộ_máy tổ_chức hội kết_luận kl tu,2733552
ý_kiến kết_luận chủ_tịch ủy_ban nhân_dân thành_phố họp giao_ban khối đô_thị thông_báo tb văn_phòng ủy_ban nhân_dân thành_phố,2733552
báo_cáo số_liệu nghị_định nđ cp nghị_định nđ cp biên_chế xã_hội_hóa,2733546
cung_cấp học_phí tham_gia lớp trung_cấp lý_luận chính_trị hành_chính,2733546
thành_lập tổ công_tác xây_dựng kế_hoạch sắp_xếp doanh_nghiệp nhà_nước doanh_nghiệp vốn nhà_nước trực_thuộc thành_phố giai_đoạn,2733552
thành_lập cơ_sở thu_dung điều_trị covid khu công_nghiệp tân_bình trực_thuộc ủy_ban nhân_dân tân_phú,2733552
xếp chất_lượng quản_lý doanh_nghiệp trưởng ban kiểm_soát kiểm_soát_viên,2733552
công_tác viên_chức công_tác huyện thanh_oai thành_phố hà_nội nguyện_vọng nguyễn_đức,2733546
báo_cáo tình_hình công_tác cải_cách hành_chính quý phương_hướng nhiệm_vụ quý ii,2733540
góp_ý dự_thảo kế_hoạch triển_khai nhiệm_vụ đề_án phát_triển ứng_dụng dữ_liệu dân_cư định_danh xác_thực điện_tử phục_vụ chuyển_đổi quốc_gia giai_đoạn tầm gọi tắt đề_án cp ngành nội_vụ,2733546
góp_ý dự_thảo tờ_trình quyết_định ủy quyền bổ_nhiệm bổ_nhiệm miễn_nhiệm thay_thế kế_toán_trưởng phụ_trách kế_toán,2733546
đăng_ký tham_gia lớp bồi_dưỡng quản_lý giao_thông thông_minh,2733546
báo_cáo tổng_kết công_tác tổ_chức chăm_lo tết_nguyên_đán quý mão địa_bàn mùng tết,2733522
triển_khai tổ_chức thông_tư tt bnv nội_vụ,2733534
chuyển_giao chức_năng nhiệm_vụ quản_lý nhà_nước ban quản_lý khu_tây_bắc,2733552
phê_duyệt bổ_sung kết_quả kỳ thi nâng ngạch công_chức ngạch nhân_viên ngạch cán_sự ngạch cán_sự tương_đương ngạch chuyên_viên tương_đương ngạch chuyên_viên tương_đương ngạch chuyên_viên tương_đương thi thăng_hạng chức_danh nghề_nghiệp viên_chức hạng hạng hạng hạng,2733546
đề_xuất phân_loại lê_duy_minh giám_đốc sở tài_chính quý,2733552
đăng_ký bổ_sung nhu_cầu tuyển_dụng công_chức,2733546
vv ý_kiến cán_bộ nghỉ_phép đi nước_ngoài nguyễn_anh đức,2733546
báo_cáo số_liệu nghị_định nđ cp nghị_định nđ cp biên_chế xã_hội_hóa,2733546
ngạch lương công_chức nguyễn anh_dũng pgđ syt kèm hồ_sơ giấy,2733546
ủy quyền phê_duyệt phương_án tài_sản quy_định nghị_định nđ cp chính_phủ,2733552
đôn_đốc giải_quyết đơn ngô_anh hải,2733570
kết_luận phó_chủ_tịch ủy_ban nhân_dân thành_phố võ_văn hoan kế_hoạch giao nhiệm_vụ tổng_công_ty công_nghiệp sài_gòn_tnhh mtv,2733546
đề_xuất thành_lập tổ công_tác liên_ngành giải_quyết dự_án phức_tạp kéo_dài địa_bàn bình_tân,2733552
báo_cáo việc_làm,2733546
giấy mời họp họp tổ giúp_việc tổ công_tác thẩm_định_đề_án cơ_cấu công_ty tnhh mtv thảo cầm_viên sài_gòn,2733552
báo_cáo hoạt_động phòng chống dịch covid,2733570
điều_chỉnh quyết_định qđ ubnd ubnd thành_phố giao quyền tự_chủ trách_nhiệm tài_chính giai_đoạn sự_nghiệp công_lập trường thcs thpt thạnh_an,2733552
triển_khai công_điện cđ ttg thủ_tướng chính_phủ,2733552
góp_ý dự_thảo kế_hoạch nghị_quyết nq cp chính_phủ đẩy_mạnh phân_cấp phân_quyền quản_lý nhà_nước,2733552
nội_dung giám_sát,2733570
giao quyền tự_chủ tài_chính giai_đoạn văn_phòng ban chỉ_đạo chương_trình nghèo bền_vững thành_phố hồ_chí_minh,2733552
góp_ý hướng_dẫn xây_dựng việc_làm biên_chế công_chức số_lượng làm_việc cơ_quan tổ_chức hành_chính sự_nghiệp công_lập,2733546
đẩy tiến_độ giải_ngân vốn đầu_tư công,2733552
cung_cấp nội_dung báo_cáo kết_quả_thực_hiện nghị_quyết nq hđnd hội_đồng nhân_dân,2733552
điều_chỉnh quyết_định qđ ubnd ubnd thành_phố giao quyền tự_chủ trách_nhiệm tài_chính giai_đoạn sự_nghiệp công_lập trường thpt võ_văn_kiệt,2733552
bổ_nhiệm chức_vụ phó_tổng_biên_tập báo pháp_luật tphcm nguyễn thái_bình,2733552
đăng_ký danh_sách tham_dự lớp bồi_dưỡng kiến_thức quản_lý nhà_nước chương_trình chuyên_viên chuyên_viên,2733546
rà_soát thống_kê đề_xuất sắp_xếp tổ_chức phối_hợp liên_ngành chủ_tịch ủy_ban nhân_dân thành_phố thành_lập,2733552
hồ_sơ đề_nghị thành_lập hội_đồng trường cao_đẳng kinh_tế kỹ_thuật thành_phố hồ_chí_minh,2733552
tờ_trình đề_án sắp_xếp giải_quyết dôi_dư tổ_chức chính_quyền đô_thị sắp_xếp hành_chính huyện xã thành_lập thành_phố thủ_đức,2733552
thành_lập trung_tâm chuyển_đổi thành_phố,2733552
kế_hoạch biên_chế,2733552
cử viên_chức tham_dự lớp bồi_dưỡng kiến_thức hoạt_động thông_tin đối_ngoại,2733546
kế_hoạch tổ_chức chủ_đề thích_ứng an_toàn linh_hoạt kiểm_soát hiệu_quả dịch covid nâng chất_lượng xây_dựng chính_quyền đô_thị cải_thiện môi_trường đầu_tư đồng_hành doanh_nghiệp,2733540
tờ_trình nhân_sự hiệu_trưởng phó_hiệu_trưởng thành_viên hội_đồng trường chủ_tịch hội_đồng trường trường cao_đẳng văn_hóa nghệ_thuật thành_phố hồ_chí_minh,2733552
triển_khai đề_án bồi_dưỡng nghiệp_vụ đối_ngoại cán_bộ công_chức viên_chức thành_phố hồ_chí_minh giai_đoạn,2733546
đồng_ý tiếp nhạn viên_chức tỉnh trần_triều_ngọc_châu,2733546
vướng_mắc triển_khai nghị_định nđ cp chính_phủ,2733546
báo_cáo kết_quả hồ_sơ cbccvc ubnd tp quản_lý,2733546
nội_dung làm_việc đại_học quốc_gia tphcm,2733546
báo_cáo sơ_kết phong_trào thi_đua cán_bộ công_chức viên_chức thi_đua văn_hóa công_sở giai_đoạn,2733546
giấy mời họp họp tổ giúp_việc tổ công_tác thẩm_định_đề_án cơ_cấu công_ty tnhh mtv phát_triển công_nghiệp tân_thuận thay_thế giấy mời gm đmdn tgv,2733552
kế_hoạch công_tác phòng chống tham_nhũng địa_bàn thành_phố hồ_chí_minh,2733570
thành_lập hội_đồng tư_vấn kiến_trúc thành_phố hồ_chí_minh luật kiến_trúc,2733552
kết_quả_thực_hiện công_tác quản_lý hồ_sơ điện_tử cán_bộ công_chức viên_chức ủy_ban nhân_dân bình_tân đầu,2733546
báo_cáo ksv tct địa_ốc sài_gòn_tnhh mtv,2733552
rà_soát thống_kê đề_xuất sắp_xếp tổ_chức phối_hợp liên_ngành chủ_tịch ủy_ban nhân_dân thành_phố thành_lập,2733552
hướng_dẫn xây_dựng việc_làm biên_chế công_chức số_lượng làm_việc cơ_quan tổ_chức hành_chính sự_nghiệp công_lập,2733546
kế_hoạch công_tác kiểm_soát viên công_ty tnhh mtv thoát đô_thị thành_phố hồ_chí_minh,2733552
công_nhận thành_viên hội_đồng quản_lý quỹ chăm_sóc phát_huy vai_trò cao_tuổi phường phú_thọ_hòa tân_phú nhiệm_kỳ,2733552
góp_ý dự_thảo phương_án pcd covid kỳ thi_tuyển công_chức thành_phố,2733546
công_nhận trường mầm_non hoa_lan gò_vấp chuẩn quốc_gia mức_độ,2733552
chấp_thuận công_chức nghỉ_phép đi nước_ngoài phan_đông_nhựt đi dubai,2733546
góp_ý dự_thảo kế_hoạch triển_khai nhiệm_vụ đề_án phát_triển ứng_dụng dữ_liệu dân_cư định_danh xác_thực điện_tử phục_vụ chuyển_đổi quốc_gia giai_đoạn tầm gọi tắt đề_án cp ngành nội_vụ,2733546
kh công_tác quản_lý nhà_nước văn_thư lưu_trữ quản_lý_tài_liệu lưu_trữ địa_bàn,2733534
cử công_chức đi công_tác trung_quốc bùi_thị ngọc_hiếu sở du_lịch,2733546
báo_cáo kỷ_luật cán_bộ công_chức viên_chức,2733546
cv chuyển_đổi tài_khoản phần_mềm quản_lý hồ_sơ điện_tử cán_bộ công_chức trung_tâm y_tế,2733546
triển_khai báo_cáo giám_sát ủy_ban tài_chính ngân_sách quốc_hội,2733540
tổ_chức kết_luận kl tw chính_trị chỉ_thị ct tw chính_trị đẩy_mạnh học_tập tư_tưởng đạo_đức phong_cách hồ_chí minh,2733540
góp_ý dự_thảo quyết_định ủy quyền nhiệm_vụ quyền_hạn ubnd thành_phố doanh_nghiệp,2733552
chủ_trì tọa_đàm đồng_hành doanh_nghiệp khu công_nghệ_cao thành_phố hồ_chí_minh,2733540
công_văn phân_loại quý hiệu_quả công_việc công_chức lãnh_đạo,2733552
kết_luận phó_chủ_tịch ubnd thành_phố dương đức duyệt nội_dung triển_khai nhiệm_vụ sở lđtb xh,2733552
đình_chỉ công_tác quản_lý doanh_nghiệp khời tố tổng_công_ty địa_ốc sài_gòn_tnhh mtv scan file,2733552
xây_dựng kế_hoạch lao_động quỹ tiền_lương kế_hoạch lao_động quỹ tiền_lương thù_lao kế_hoạch quản_lý tổng_công_ty thương_mại sài_gòn,2733552
góp_ý dự_thảo quy_định chức_năng nhiệm_vụ quyền_hạn cơ_cấu tổ_chức sở quy_hoạch kiến_trúc thành_phố hồ_chí_minh,2733552
sơ_kết đề_án văn_hóa công_vụ,2733546
đăng_ký đề_án thí_điểm đổi_mới quản_lý cán_bộ công_chức viên_chức hiệu_quả công_việc,2733546
kết_quả_thực_hiện đề_án phát_triển ứng_dụng dữ_liệu dân_cư định_danh xác_thực điện_tử phục_vụ chuyển_đổi quốc_gia giai_đoạn tầm địa_bàn thành_phố,2733546
kiện_toàn nhân_sự đội liên_ngành phòng chống in lậu thành_phố,2733552
giải_thể trung_tâm cách_ly f0 đối_tượng chăm_sóc viên_chức lao_động trung_tâm điều_dưỡng bệnh tâm_thần trực_thuộc sở lao_động thương_binh xã_hội,2733552
góp_ý dự_thảo dự_thảo chỉ_thị_thực_hiện hiệu_quả công_tác cải_cách hành_chính địa_bàn thành_phố hồ_chí_minh giai_đoạn,2733540
đề_nghị bổ_sung chỉ_tiêu nâng ngạch công_chức,2733546
