input,label
điều_chỉnh thời_gian chuyển_giao trung_tâm hồi_sức tích_cực người_bệnh covid trực_thuộc bệnh_viện đại_học y_dược y_tế quản_lý,2733552
mở_rộng nội_dung ủy quyền cho chủ_tịch ủy_ban thành_lập tổ_chức hội theo nghị_định nd,2733552
ý_kiến kết_luận phó_giám_đốc thông_tin truyền_thông kết_nối hệ_thống thông_tin giải_quyết thủ_tục hành_chính phần_mềm,2733540
cử cán_bộ công_chức viên_chức tham_dự lớp bồi_dưỡng kiến_thức quản_lý nhà_nước chương_trình chuyên_viên chuyên_viên chính,2733546
góp_ý dự_thảo chỉ_thị ban thường_vụ thành_ủy chuyển_đổi đô_thị thông_minh,2733546
có ý_kiến góp_ý đối_với dự_thảo kiến_nghị kiểm_toán nhà_nước quyết_toán giá_trị phần vốn nhà_nước thời_điểm công_ty tnhh thành_viên phát_triển công_nghiệp chính_thức chuyển thành_công_ty cổ_phần,2733552
cung_cấp thông_tin tài_khoản trường_hợp nộp dư lệ_phí thi nâng ngạch thăng_hạng chức_danh nghề_nghiệp viên_chức,2733546
tiếp_tục lấy ý_kiến hồ_sơ đề_nghị xây_dựng dự_thảo nghị_quyết hội_đồng ban_hành chính_sách hỗ_trợ phát_triển kinh_tế tập_thể hợp_tác_xã địa_bàn giai_đoạn,2733552
sáp_nhập hội tp hcm,2733552
công_văn thay_đổi lớp bồi_dưỡng kiến_thức kỹ_năng lãnh_đạo quản_lý cấp,2733546
cv điều_chỉnh lớp_học bồi_dưỡng,2733546
chuyển đơn ông cty_tnhh mtv cây_trồng,2733570
đôn_đốc khẩn_trương hoàn_thành xây_dựng quy_định chức_năng nhiệm_vụ quyền_hạn cơ_cấu tổ_chức cơ_quan chuyên_môn thuộc ủy_ban theo nghị_định nđ cp lần,2733552
chương_trình hội_đồng thành_viên,2733552
điều_chỉnh ban_hành quy_định phân_công công_việc ban giám_đốc công_ty tnhh thành_viên thoát nước đô_thị,2733552
kết_quả đào_tạo bồi_dưỡng cbccvc,2733546
cấp mã_số thẻ đối_với cán_bộ công_chức viên_chức người lao_động cho cơ_quan địa_bàn,2733546
kết_luận kl tw chủ_trương khuyến_khích bảo_vệ cán_bộ năng_động sáng_tạo vì lợi_ích chung,2733546
đề_nghị nâng phụ_cấp thâm_niên vượt khung đính kèm bản giấy,2733546
kiện_toàn tổ đầu_tư công theo quyết_định qđ ubnd quyết_định qđ ubnd,2733552
cử viên_chức đi ông từ đến,2733546
đi nước_ngoài vì công bv nhi_đồng,2733546
đăng_ký bổ_sung_công_chức tham_dự lớp bồi_dưỡng kiến_thức quản_lý nhà_nước chương_trình chuyên_viên,2733546
hoạt_động kiểm_soát viên ý_kiến nhận_xét tình_hình lao_động tiền_lương,2733552
danh_sách thí_sinh đăng_ký dự thi_công_chức ủy ban,2733546
chỉ_thị ct tu ban thường_vụ thành_ủy,2733546
kiểm_tra giám_sát hoạt_động đấu_thầu gói_thầu dự_án thành_phần thuộc dự_án đầu_tư xây_dựng đường vành_đai,2733552
số_liệu theo nghị_định nđ cp nghị_định nđ cp biên_chế xã_hội_hóa,2733546
điều_động bổ_nhiệm thành_viên chuyên_trách hội_đồng thành_viên công_ty tnhh mtv phát_triển công_nghiệp ông,2733552
công_văn đánh_giá phân_loại theo hiệu_quả công_việc đối_với ông giám_đốc quý iv,2733552
chuyển đơn kiến_nghị phản_ánh,2733570
đề_nghị nâng lương đối_với ông phó_bí_thư thường_trực đảng_ủy,2733546
công_văn kết_quả_thực_hiện đề_án sắp_xếp đội_ngũ cán_bộ công_chức viên_chức khi tổ_chức chính_quyền đô_thị sắp_xếp đơn_vị hành_chính cấp cấp thành_lập,2733546
miễn_nhiệm ngạch thanh_tra viên,2733546
công_chức không đến nhận,2733546
cho phép viên_chức đi nước_ngoài ông bql khu công_nghệ_cao,2733546
chấp_thuận cho viên_chức đi nước_ngoài riêng,2733546
phối_hợp tổ_chức lớp thanh_tra xây_dựng cơ_bản,2733546
thay_đổi thành_viên hội_đồng quản_lý chăm_sóc phát_huy vai_trò người cao_tuổi,2733552
đề_nghị khen_thưởng đính kèm bản giấy,2733522
kiện_toàn nhân_sự tổ hỗ_trợ người nước_ngoài là nhà đầu_tư chuyên_gia kỹ_thuật lao_động tay_nghề cao nhà quản_lý doanh_nghiệp sinh_viên học_sinh nhập_cảnh vào,2733552
phát_động phong_trào thi_đua bảo_đảm trật_tự an_toàn giao_thông,2733522
xét_duyệt đi nước_ngoài riêng,2733546
điều_chỉnh bổ_sung đoàn ra cuối,2733546
nâng bậc lương thường_xuyên đối_với viên_chức bà phó_giám_đốc trung_tâm xúc_tiến thương_mại đầu_tư,2733546
hoạt_động phòng chống dịch covid,2733570
nội_dung chỉ_đạo kết_luận giải_quyết tố_cáo chủ_tịch ủy_ban kèm bộ hồ_sơ giấy,2733552
tình_hình chỉ_đạo khuyến_nghị iv,2733552
kiểm_tra khảo_sát tình_hình cải_cách hành_chính kiểm_soát thủ_tục hành_chính địa_bàn,2733540
hướng_dẫn thông_tư tt byt,2733552
làm_việc với nhóm tư_vấn mô_hình hệ_thống làng trẻ_em sos,2733552
đăng_ký nhu_cầu đào_tạo bồi_dưỡng nghiệp_vụ đối_ngoại cho cán_bộ công_chức viên_chức giai_đoạn,2733546
lập danh_sách lãnh_đạo cấp phòng đương_nhiệm cung_cấp thông_tin cá_nhân liên_quan,2733546
nâng bậc lương đối_với cán_bộ đồng_chí,2733546
kết_luận phó_chủ_tịch ubnd kết_quả đánh_giá chỉ_số đánh_giá năng_lực cạnh_tranh cấp ban ngành địa_phương ddci tp,2733540
hướng_dẫn tiếp_nhận vào làm công_chức nâng ngạch công_chức tphcm,2733546
kết_quả_thực_hiện đầu phương_hướng nhiệm_vụ cuối,2733552
kinh_phí tổ_chức đề_án thi_tuyển chức_danh lãnh_đạo quản_lý cơ_quan đơn_vị địa_bàn,2733546
đề_xuất đánh_giá xếp loại chất_lượng đối_với chủ_tịch hội_đồng thành_viên thành_viên chuyên_trách hội_đồng thành_viên kiểm_soát viên,2733552
kiện_toàn nhân_sự giúp_việc ban chỉ_đạo cải_cách hành_chính ban quản_lý công_nghệ_cao,2733540
kiến_nghị ủy_ban liên_quan đến giải_quyết thủ_tục hành_chính trong lĩnh_vực môi_trường theo quy_định bảo_vệ môi_trường,2733540
xếp lại hạng đối_với phát_triển nhà,2733552
phát_động phong_trào thi_đua cán_bộ công_chức viên_chức người lao_động thi_đua văn_hóa công_vụ,2733546
đăng_ký tham_dự lớp bồi_dưỡng kiến_thức nâng cao nhận_thức cộng_đồng quản_lý rủi_ro thiên_tai dựa vào cộng_đồng,2733546
đề_án tổ_chức lễ_hội sự_kiện văn_hóa thể_thao tiêu_biểu giai_đoạn từ,2733546
công_văn đánh_giá kết_quả_thực_hiện quyết_định qđ ubnd quyết_định qđ ubnd quyết_định sửa_đổi bổ_sung,2733552
kh cải_cách hành_chính,2733540
thành_lập bcđ thi tốt_nghiệp thpt,2733552
đơn phản_ánh gian_dối không_trung_thực trong đề_xuất xác_nhận kê_khai_báo_cáo sáng_kiến thành_tích để được khen_thưởng trong thi_đua tđkt không scan đơn,2733522
ban_hành đề_án phát_triển quan_hệ lao_động giai_đoạn,2733552
cử_nhân_sự tham_gia tổ_kiểm_tra pcd,2733570
phân_cấp ủy quyền trong quản_lý nhà_nước theo nq cp chính_phủ,2733552
góp_ý dự_thảo cải_thiện chỉ_số hiệu_quả quản_trị hành_chính công cấp tỉnh papi địa_bàn,2733540
đăng_ký nhu_cầu đào_tạo bồi_dưỡng nghiệp_vụ đối_ngoại cho cán_bộ công_chức viên_chức,2733546
dự_thảo ban_hành quy_định chức_năng nhiệm_vụ quyền_hạn cơ_cấu tổ_chức vp ubnd,2733552
góp_ý dự_thảo quyết_định ủy quyền một_số nhiệm_vụ quyền_hạn ủy_ban liên_quan đến doanh_nghiệp,2733552
góp_ý dự_thảo đề_án thành_lập an_toàn thực_phẩm,2733552
bổ_nhiệm lại chức_vụ phó_giám_đốc trung_tâm xúc_tiến thương_mại đầu_tư,2733552
kết_quả thanh_tra tiếp công_dân giải_quyết khiếu_nại tố_cáo phòng chống tham_nhũng ii,2733570
quyết_định thành_lập tổ_in sao đề thi kỳ thi_tuyển_dụng chức_danh lãnh_đạo quản_lý cấp phòng tương_đương vncpt tphcm,2733546
phê_duyệt kết_quả tuyển_dụng công_chức cấp trong trường_hợp đặc_biệt đối_với bà lại,2733546
công_văn thông_tin kết_quả xử_lý đơn,2733570
xin chuyển lớp bồi_dưỡng kiến_thức quản_lý nhà_nước chương_trình chuyên_viên,2733546
đăng_ký nhu_cầu tổ_chức thi_tuyển chức_danh lãnh_đạo quản_lý,2733546
góp_ý dự_thảo vận_động dân tp hcm không xả rác ra đường kênh_rạch vì sạch xanh thân_thiện môi_trường,2733522
biên_chế số_lượng người làm_việc số_lượng lao_động hợp_đồng,2733552
giao quyền xử_phạt vi_phạm hành_chính pct,2733552
đề_nghị nâng bậc lương thường_xuyên nâng phụ_cấp thâm_niên vượt khung,2733546
kiểm_điểm làm rõ trách_nhiệm xử_lý vi_phạm đối_với tổ_chức cá_nhân liên_quan thiếu_sót sai_phạm theo kết_luận kiểm_toán nhà_nước kiểm_toán ngân_sách địa_phương,2733552
phiếu chuyển đơn phản_ánh khiếu_nại ông,2733570
tình_hình giải_ngân vốn đầu_tư công tính đến,2733552
góp_ý dự_thảo đề_án đẩy_mạnh cải_cách chế_độ công_vụ công_chức tphcm giai_đoạn,2733546
rà_soát hoạt_động,2733552
công_văn cử_nhân_sự tham_gia tập_huấn nghiệp_vụ cải_cách hành_chính,2733540
đăng_ký học lớp quản_lý văn_bản tài_liệu điện_tử đổi học quản_lý văn_bản tài_liệu điện_tử,2733546
phúc_đáp công_văn snv ccvc,2733546
xin ý_kiến khen_thưởng tập_thể cá_nhân đã có thành_tích xuất_sắc trong giải_pháp góp_phần nâng cao năng_lực y_tế cơ_sở,2733522
công_văn định_kỳ ban kiểm_soát đối_với tình_hình sản_xuất kinh_doanh công_ty tnhh mtv phát_triển công_nghiệp,2733552
đề_nghị nâng bậc lương trước hạn,2733546
báo_giá tổ_chức lớp bồi_dưỡng nghiệp_vụ văn_thư lưu_trữ,2733546
ban_hành quy_định chức_năng nhiệm_vụ quyền_hạn cơ_cấu tổ_chức trung_tâm y_tế bình_tân_trực_thuộc ủy_ban,2733552
kiện_toàn nhân_sự ban chỉ_đạo phát_triển du_lịch,2733552
chuyển viên_chức đến tỉnh theo nguyện_vọng ông,2733546
số_lượng người làm_việc số_lượng hợp_đồng lao_động tính đến người làm_việc số_lượng lao_động theo nđ,2733552
đề_nghị bổ_nhiệm phó_hiệu_trưởng trường cao_đẳng kèm bộ hồ_sơ giấy,2733552
giải_pháp nâng cao chỉ_số hiệu_quả quản_trị hành_chính công cấp tỉnh papi địa_bàn,2733540
đánh_giá phân_loại quý iv theo hiệu_quả công_việc đối_với viện_trưởng vncpt,2733552
bc tiêu_chuẩn trình_độ chuyên_môn nghiệp_vụ đối_với công_chức cấp,2733546
kết_quả đề_án phát_triển kết_cấu_hạ_tầng giao_thông địa_bàn giai_đoạn,2733552
cải_cách hành_chính trong hệ_thống hội nông_dân,2733540
giải_trình đối_với không nhận được công_văn snv cchc góp_ý dự_thảo cải_cách hành_chính địa_bàn,2733540
góp_ý dự_thảo tổ_chức phong_trào thi_đua đẩy_mạnh phát_triển kết_cấu_hạ_tầng đồng_bộ hiện_đại thực_hành tiết kiểm chống lãng_phí địa_bàn,2733522
cung_cấp số_liệu phục_vụ kết_quả sắp_xếp đơn_vị sự_nghiệp công_lập giai_đoạn giảm biên_chế giáo_viên nhân_viên y_tế giai_đoạn nhu_cầu biên_chế giáo_viên nhân_viên y_tế giai_đoạn,2733552
kết_luận bcsđ ubnd dự_thảo đề_cương chi_tiết tổng_kết nq nq tw phương_hướng nhiệm_vụ phát_triển đến nq qh14 quốc_hội thí_điểm cơ_chế chính_sách đặc_thù phát_triển,2733546
góp_ý dự_thảo đề_án đẩy_mạnh cải_cách chế_độ công_vụ công_chức giai_đoạn,2733546
tình_hình thôi_việc tuyển mới đối_với công_chức viên_chức,2733546
góp_ý mô_hình đầu_tư cho trung_tâm tầm soát chẩn_đoán bệnh sớm bằng công_nghệ_cao,2733552
góp_ý dự_thảo quyết_định ủy quyền một_số nhiệm_vụ quyền_hạn ủy_ban liên_quan đến doanh_nghiệp,2733552
ban công_dân tp chuyển đơn ông đến,2733570
góp_ý dự_thảo quyết_định ủy_ban ban_hành quy_định tổ_chức quản_lý khai_thác hoạt_động vận_tải hành_khách công_cộng bằng đường_sắt đô_thị địa_bàn lần,2733552
tổ_chức lớp tập_huấn bồi_dưỡng nghiệp_vụ quản_lý nhà_nước tín_ngưỡng tôn_giáo,2733546
điều_chỉnh một_số nội_dung quyết_định qđ ubnd ubnd,2733552
cập_nhật thông_tin người quản_lý doanh_nghiệp kiểm_soát_viên đã điều_chỉnh lại lần,2733552
chấp_thuận cho cbcc vc đi nước_ngoài riêng,2733546
thay_đổi lớp bồi_dưỡng kiến_thức quản_lý nhà_nước chương_trình chuyên_viên cao_cấp,2733546
cv kết_quả đánh_giá xếp loại chất_lượng cán_bộ công_chức viên_chức,2733546
chấp_thuận cho viên_chức được liên_hệ chuyển đến giao_thông vận_tải tp hcm,2733546
tình_hình quy_tắc ứng_xử hoạt_động công_vụ biện_pháp phòng chống dịch covid địa_bàn,2733570
sơ_kết nghị_quyết nq hđnd hđnd tp ban_hành quy_định chi_thu_nhập tăng thêm cho cbcc viên_chức thuộc khu_vực quản_lý nhà_nước tổ_chức chính_trị tổ_chức chính_trị xã_hội đơn_vị sự_nghiệp công_lập do quản_lý,2733546
kết_luận kl tu thành_ủy đề_án thành_lập đảng_bộ tổng_công_ty du_lịch tnhh theo quy_định qđ tw ban,2733552
vv trả_lời đối_tượng tham_gia chương_trình bồi_dưỡng ngạch chuyên_viên cao_cấp,2733546
bổ_sung quy_hoạch chức_danh lãnh_đạo quản_lý,2733552
đánh_giá xếp loại chất_lượng đối_với cá_nhân lãnh_đạo quản_lý,2733552
tham_mưu chuẩn_bị nội_dung buổi làm_việc đồng_chí phó_bí_thư thành_ủy với btv quận_ủy,2733546
đơn yêu_cầu xét_xử lần tvct công_ty tnhh mtv chuyển thanh_tra,2733570
quyết_định phê_duyệt danh_sách đủ điều_kiện tiêu_chuẩn tham_dự kỳ thi_tuyển công_chức cấp,2733546
góp_ý dự_thảo đề_án thí_điểm thi_tuyển chức_danh lãnh_đạo quản_lý cơ_quan đơn_vị địa_bàn,2733546
kết_quả giải_ngân đầu_tư công,2733552
tờ_trình đề_nghị khen_thưởng thi_đua,2733522
kết_quả kh ubnd ủy_ban trong đầu địa_bàn,2733546
thống_kê danh_sách lãnh_đạo cấp phòng giao_thông vận_tải,2733546
rà_soát bổ_sung_công_chức viên_chức đăng_ký tham_dự kỳ thi nâng ngạch công_chức thăng_hạng chức_danh nghề_nghiệp viên_chức,2733546
thành_lập ban chỉ_đạo đổi_mới phát_triển doanh_nghiệp,2733552
kết_quả_thực_hiện chỉ_thị ct ubnd ủy_ban quý ban quản_lý đường_sắt đô_thị,2733570
tổng_kết chương_trình hành_động ctrhđ tu thành_ủy nghị_quyết nq tw ban_chấp_hành ươngkhóa tiếp_tục xây_dựng giai_cấp công_nhân thời_kỳ đẩy_mạnh công_nghiệp_hóa hiện_đại_hóa đất_nước,2733552
góp_ý dự_thảo quyết_định ban_hành quy_định hướng_dẫn chức_năng nhiệm_vụ quyền_hạn tổ_chức phòng thuộc ủy_ban,2733552
phúc_đáp công_văn snv tcbc tcpcp,2733552
gửi đề_cương nghị_quyết hội_nghị lần thứ bch trung_ương khóa,2733546
thi_tuyển công_chức,2733546
đề_nghị miễn_nhiệm kế_toán_trưởng phân_công phụ_trách kế_toán lao_động thương_binh xã_hội,2733546
ủy_ban đề_nghị ủy quyền quản_lý trường cao_đẳng,2733552
số_liệu quản_lý biên_chế giai_đoạn,2733552
đề_nghị nâng bậc lương trước thời_hạn do lập thành_tích xuất_sắc cho lãnh_đạo,2733546
chuyển xếp lương kiểm_soát viên ông,2733552
tặng khen đối_với tập_thể cá_nhân thuộc thanh_tra,2733522
kiện_toàn nghiên_cứu đề_xuất tháo_gỡ khó_khăn vướng_mắc trong lĩnh_vực văn_hóa xã_hội địa_bàn,2733552
cử_nhân_sự tham_gia giúp_việc hội_đồng tuyển_dụng công_chức,2733546
kết_quả giải_ngân vốn đầu_tư công,2733552
góp_ý dự_thảo đề_án nâng cao năng_lực trình_độ đội_ngũ cán_bộ công_chức viên_chức làm cải_cách hành_chính địa_bàn giai_đoạn,2733540
tình_hình quy_tắc ứng_xử hoạt_động công_vụ biện_pháp phòng chống dịch covid trong,2733570
đề_nghị hướng_dẫn xếp lương đối_với cán_bộ chuyên_trách trúng_tuyển công_chức,2733546
đăng_ký sắp_xếp đơn_vị sự_nghiệp công_lập theo nghị_quyết nq tw ban_chấp_hành trung_ương,2733552
tham_gia lớp bồi_dưỡng kiến_thức dân_tộc dân_tộc,2733546
đăng_ký tham_dự lớp bồi_dưỡng kiến_thức cơ_bản chuyển_đổi,2733546
kết_quả đào_tạo bồi_dưỡng cán_bộ công_chức viên_chức,2733546
xin ý_kiến_giải_thể ban quản_lý điều_hành dự_án cạnh_tranh ngành chăn_nuôi an_toàn thực_phẩm vốn vay ngân_hàng thế_giới,2733552
công_nhận đủ điều_kiện hoạt_động công_nhận thành_viên hội_đồng quản_lý khuyến_học hoạt_động,2733552
kiểm_tra tình_hình tổ_chức hoạt_động tổ_chức hội quỹ địa_bàn đầu,2733552
cử_nhân_sự tham_gia tập_huấn nghiệp_vụ cải_cách hành_chính,2733540
góp_ý dự_thảo tờ_trình nghị_quyết chính_sách hỗ_trợ đối_với người nghiện ma_túy cai_nghiện ma_túy địa_bàn,2733546
kết_quả đào_tạo bồi_dưỡng cán_bộ công_chức viên_chức,2733546
tổ_chức đại_hội nhiệm_kỳ vii hội_cao_su nhựa,2733552
tổng_kết nq nq tw bch trung_ương khóa,2733546
quỹ tiền_lương_thực_hiện người lao_động quỹ tiền_lương thù_lao người quản_lý tổng_công_ty thương_mại,2733552
đăng_ký giải_pháp sáng_kiến cấp để chủ_trương khuyến_khích bảo_vệ cán_bộ công_chức viên_chức người lao_động_năng_động sáng_tạo vì lợi_ích chung,2733546
rà_soát thống_kê hồ_sơ tài_liệu lưu_trữ thuộc diện nộp lưu vào trung_tâm lưu_trữ lịch_sử,2733534
nâng ngạch công_chức thăng_hạng chức_danh nghề_nghiệp viên_chức,2733546
kiện_toàn tổ tổ chuyên_viên giúp_việc thi_hành tịchtrên địa_bàn,2733546
tình_hình quy_tắc ứng_xử hoạt_động công_vụ biện_pháp phòng chống dịch covid trong,2733570
tổ_chức hội_nghị tổng_kết cải_cách hành_chính cải_cách hành_chính,2733540
danh_sách đảng_viên hoàn_thành nghĩa_vụ tại_ngũ địa_bàn,2733546
phê_duyệt tuyển_chọn thuê chuyên_gia huấn_luyện_viên môn thể_thao người nước_ngoài,2733546
tình_hình sử_dụng biên_chế hành_chính số_lượng người làm_việc trong đơn_vị sự_nghiệp công_lập hưởng lương từ ngân_sách nhà_nước đề_nghị biên_chế hcsn,2733552
rà_soát thống_kê đề_xuất sắp_xếp giảm tổ_chức phối_hợp liên do chủ_tịch ủy_ban thành_lập,2733552
kết_quả hoạt_động tphcm wb khó_khăn vướng_mắc,2733546
thống_kê đề_xuất sắp_xếp giảm tổ_chức phối_hợp liên_ngành do chủ_tịch ủy_ban thành_lập,2733552
công_văn chuyển đối_với viên_chức bà,2733546
tổng_kết hoạt_động phương_hướng nhiệm_vụ,2733552
thẩm_định quỹ tiền_lương_thực_hiện người lao_động quỹ tiền_lương thù_lao người quản_lý,2733552
lập danh_sách điều_tra xã_hội_học phục_vụ xác_định chỉ_số cải_cách hành_chính,2733540
tình_hình sử_dụng dịch_vụ công trực_tuyến mức_độ,2733540
thống_kê danh_sách viên_chức bị xử_lý kỷ_luật,2733546
đề_xuất nhân_sự phó_chủ_tịch liên_hiệp tổ_chức hữu_nghị,2733552
thành_lập hội y_học bà mẹ,2733552
thông_tin kết_quả chỉ_số cải_cách hành_chính ủy_ban,2733540
xếp_hạng đơn_vị sự_nghiệp công_lập thuộc ngành lao_động thương_binh xã_hội,2733552
vv đề_nghị hướng_dẫn qđ qđ ttg thủ_tướng chính_phủ,2733552
cơ_chế chính_sách phát_triển nguồn nhân_lực kinh_tế tập_thể hợp_tác_xã,2733546
qđ thành_lập hội_đồng kiểm_tra sát_hạch tiếp_nhận viên_chức vào làm công_chức không giữ chức_vụ lãnh_đạo quản_lý gd đt,2733546
tổ_chức lễ_hội áo_dài tphcm lần thứ,2733522
có ý_kiến góp_ý dự_thảo đề_án giải_thể ban quản_lý chợ lần,2733552
đề_án phát_triển quan_hệ lao_động giai_đoạn,2733552
hỗ_trợ tổ_chức diễn_đàn người có tầm ảnh_hưởng,2733552
đề_xuất giải_quyết chế_độ chính_sách cho cán_bộ hội,2733552
thành_lập tổ giúp_việc xây_dựng đề_án phân_cấp ủy_quyền,2733552
cử công_chức viên_chức tham_dự lớp bồi_dưỡng ngạch kế_toán viên kế_toán viên chính,2733546
công_nhận trường mầm_non đạt chuẩn quốc_gia mức_độ,2733552
lấy ý_kiến góp_ý đối_với dự_thảo quyết_định bãi_bỏ quyết_định qđ ub ncvx quy_định quản_lý nhà_nước đối_với báo_chí địa_bàn,2733552
quyết_định nâng bậc lương trước thời_hạn đối_với công_chức lập thành_tích xuất_sắc trong nhiệm_vụ,2733546
tham_gia ý_kiến góp_ý hồ_sơ dự_thảo nghị_định,2733546
lấy ý_kiến góp_ý dự_thảo văn_bản kh tu btv thành_ủy chuyển phòng ccvc theo bút phê giám_đốc,2733546
bổ_nhiệm chức_danh nghề_nghiệp đối_với viên_chức giữa vị_trí việc_làm kế_toán đơn_vị sự_nghiệp công_lập thuộc ủy_ban,2733546
đề_nghị cấp lại thẻ do thay_đổi thông_tin cá_nhân cập_nhật danh_sách cấp thẻ do có những trường_hợp nghỉ_việc nghỉ hưu,2733546
công_văn góp_ý bổ_sung nghị_quyết thay_thế nghị_quyết,2733552
đề_nghị công_nhận ban vận_động thành_lập hội doanh_nhân phát_triển cơ_sở hạ_tầng quốc_tế tài_chính toàn_cầu gidifa đính kèm văn_bản,2733552
bổ_nhiệm bổ_nhiệm lại chức_danh lãnh_đạo quản_lý cơ_quan chuyên_môn đơn_vị sự_nghiệp,2733546
cử công_chức tham_gia lớp bồi_dưỡng lãnh_đạo quản_lý cấp,2733546
kiểm_tra tổ_chức cán_bộ quản_lý hồ_sơ điện_tử,2733546
cấp tài_khoản phần_mềm quản_lý hồ_sơ điện_tử,2733546
sơ_kết phong_trào thi_đua đầu,2733522
rà_soát kết_quả_thực_hiện thông_báo kết_luận chủ_tịch quốc_hội buổi làm_việc với,2733552
góp_ý chiến_lược sản_xuất kinh_doanh đầu_tư phát_triển giai_đoạn tổng_công_ty nông_nghiệp sài_gòn_tnhh thành_viên,2733552
đánh_giá phân_loại theo hiệu_quả công_việc đối_với giám_đốc,2733552
đề_nghị nâng bậc lương cho quản_lý doanh_nghiệp,2733552
kết_quả_thực_hiện chủ_đề nâng cao hiệu_quả hoạt_động công_vụ đẩy_mạnh cải_cách hành_chính cải_thiện môi_trường đầu_tư thúc_đẩy phát_triển kinh_tế đảm_bảo_an_sinh xã_hội,2733546
cung_cấp kết_quả phê_duyệt bổ_sung quy_hoạch chức_danh lãnh_đạo quản_lý,2733552
thành_lập tổ_biên_soạn quy_chế phối_hợp giữa xây_dựng tư_pháp môi_trường cục thuế_thành_phố ủy_ban ủy_ban trong cung_cấp thông_tin đối_tượng mua thuê thuê_mua nhà xã_hội chế_độ hậu_kiểm để đảm_bảo đối_tượng mua thuê thuê_mua nhà xã_hội theo quy_định,2733552
vê danh_sách cán_bộ công_chức theo yêu_cầu công_văn snv ccvc,2733546
cung_cấp số_liệu phục_vụ kết_quả sắp_xếp đơn_vị sự_nghiệp công_lập giai_đoạn nhu_cầu biên_chế giáo_viên nhân_viên y_tế giai_đoạn,2733552
hoạt_động phòng chống dịch covid,2733570
đề_nghị bổ_nhiệm lại phó_hiệu_trưởng cho trường trường cao_đẳng kinh_tế kỹ_thuật tphcm ông,2733552
cho phép bà kiểm_soát viên công_ty tnhh thành_viên công_viên cây_xanh đi riêng từ đến,2733546
bổ_nhiệm xếp lương chức_danh nghề_nghiệp chuyên_viên chính đối_với ông phó_giám_đốc ban quản_lý dự_án đầu_tư xây_dựng công_trình dân_dụng công_nghiệp,2733546
đề_nghị thay_đổi thời_gian xét_duyệt cho người lao_động đi nước_ngoài riêng có thư mời đích_danh,2733546
cv thống_kê đội_ngũ cán_bộ công_chức viên_chức,2733546
đề_nghị nâng bậc lương cho bà,2733552
góp_ý đối_với dự_thảo văn_bản trình ủy_ban tiêu_chí đánh_giá người quản_lý doanh_nghiệp nhà_nước,2733552
nâng bậc lương đối_với công_chức ct ubnd,2733546
kiện_toàn nhân_sự hội_đồng phát_triển ngành dịch_vụ tư_vấn khoa_học công_nghệ,2733552
thống_kê đội_ngũ công_chức,2733546
hiệp khen_thưởng xét tặng thi_đua xuất_sắc phồ đối_với kho_bạc nhà_nước,2733522
góp_ý chiến_lược sản_xuất kinh_doanh đầu_tư phát_triển sản_xuất kinh_doanh công_ty tnhh mtv đường_sắt đô_thị,2733552
kết_quả_thực_hiện cải_cách hành_chính phương_hướng nhiệm_vụ trọng_tâm ii,2733540
ủy quyền cho ngành ủy_ban một_số nhiệm_vụ quyền_hạn ủy_ban,2733552
xử_lý đơn kiến_nghị phản_ánh,2733570
phiếu khảo_sát điều_tra xã_hội_học nghiên_cứu phát_triển,2733540
lấy ý_kiến đánh_giá thẩm_định bằng văn_bản đề_xuất nhu_cầu thu_hút chuyên_gia nhà khoa_học ban quản_lý khu_nông_nghiệp công_nghệ_cao,2733546
quỹ tiền_lương tổng_công_ty thương_mại tnhh thành_viên,2733552
thẩm_định dự_thảo quyết_định ubndtp tổ_chức lại trung_tâm y_tế trực_thuộc y_tế thành trung_tâm y_tế trực_thuộc ủy_ban,2733552
chấn_chỉnh khắc_phục hạn_chế qua kết_quả đánh_giá chỉ_số cải_cách hành_chính,2733540
đăng_ký nhu_cầu tuyển_dụng công_chức,2733546
đề_nghị chuyển lớp bồi_dưỡng kiến_thức kỹ_năng lãnh_đạo quản_lý cấp đợt,2733546
kiện_toàn nhân_sự hội_đồng xếp_hạng doanh_nghiệp do nhà_nước làm chủ sở_hữu trực_thuộc,2733552
thống_nhất bộ khung cơ_bản bộ_máy chuyên_trách hội chữ_thập_đỏ tp,2733552
gửi bài viết tuyên_truyền cchc ban quản_lý khu chế_xuất công_nghiệp trong ii,2733540
đăng_ký nhu_cầu đào_tạo bồi_dưỡng nguồn nhân_lực kinh_tế tập_thể hợp_tác_xã,2733546
ban_hành quy_định chức_năng nhiệm_vụ quyền_hạn cơ_cấu tổ_chức trung_tâm y_tế bình_chánh_trực_thuộc ủy_ban,2733552
phân_quyền tài_khoản người dùng cho trung_tâm y_tế sử_dụng hồ_sơ điện_tử cán_bộ công_chức viên_chức,2733546
thành_lập hội_đồng thẩm_định quy_hoạch điều_chỉnh quy_hoạch phân khu tỉ_lệ quy_hoạch chi_tiết tỉ_lệ khu đô_thị du_lịch biển,2733552
chủ_đề thích_ứng an_toàn linh_hoạt kiểm_soát hiệu_quả dịch covid tiếp_tục nâng cao chất_lượng xây_dựng chính_quyền đô_thị cải_thiện môi_trường đầu_tư đồng_hành cùng doanh_nghiệp,2733540
